host_time_s,seq,device_ms,fsr0,fsr1,fsr2,fsr3,fsr4
1778611365.700155,206197,4542563,0,0,0,1318,0
1778611365.790243,206198,4542653,0,0,0,1325,0
1778611365.880200,206199,4542743,1,0,0,1317,0
1778611366.015223,206200,4542833,0,0,0,1330,0
1778611366.105224,206202,4543032,0,0,0,0,0
1778611366.194952,206203,4543058,0,0,0,220,0
1778611366.285248,206204,4543148,0,0,0,247,0
1778611366.375280,206205,4543238,435,0,0,187,0
1778611366.465228,206206,4543328,639,0,0,130,0
1778611366.555156,206207,4543417,792,0,0,94,0
1778611366.645223,206208,4543508,637,0,0,73,0
1778611366.736154,206209,4543598,176,0,0,63,0
1778611366.825238,206210,4543688,0,0,0,0,0
1778611366.915121,206211,4543778,0,0,3,0,0
1778611367.005964,206212,4543868,0,0,0,0,0
1778611367.095050,206213,4543958,4,0,0,0,0
1778611367.185133,206214,4544047,0,0,0,0,0
1778611367.274986,206215,4544138,0,0,0,0,7
1778611367.365155,206216,4544227,0,0,0,0,0
1778611367.455136,206217,4544317,0,7,0,0,0
1778611367.545144,206218,4544407,0,0,0,2,0
1778611367.635007,206219,4544497,0,0,0,0,0
1778611367.770922,206220,4544586,0,0,0,0,0
1778611367.860157,206222,4544788,0,0,0,0,0
1778611367.950154,206223,4544813,0,0,0,0,0
1778611368.039965,206224,4544903,0,0,0,0,2
1778611368.130150,206225,4544993,0,0,4,0,0
1778611368.220150,206226,4545083,0,0,0,0,0
1778611368.310124,206227,4545173,0,0,0,0,0
1778611368.445123,206228,4545263,2,0,0,4,0
1778611368.535160,206230,4545462,0,0,0,0,0
1778611368.625154,206231,4545488,0,0,0,0,0
1778611368.715157,206232,4545578,0,0,0,0,0
1778611368.806900,206233,4545667,0,0,0,0,0
1778611368.895128,206234,4545758,0,10,0,0,0
1778611368.985162,206235,4545848,0,0,0,0,0
1778611369.075144,206236,4545938,0,0,0,0,0
1778611369.165143,206237,4546028,1,0,0,0,0
1778611369.255136,206238,4546118,0,0,0,0,0
1778611369.344998,206239,4546208,0,0,0,0,0
1778611369.435155,206240,4546298,0,0,0,0,0
1778611369.525136,206241,4546388,0,0,0,0,2
1778611369.615153,206242,4546478,0,0,0,0,0
1778611369.705159,206243,4546568,0,0,0,0,0
1778611369.795147,206244,4546658,0,0,0,0,0
1778611369.885148,206245,4546748,0,0,0,0,0
1778611369.975142,206246,4546838,0,0,0,0,0
1778611370.065158,206247,4546928,0,0,0,0,0
1778611370.155105,206248,4547018,0,0,0,0,0
1778611370.244919,206249,4547108,0,0,0,0,0
1778611370.335170,206250,4547198,0,0,12,0,0
1778611370.425155,206251,4547288,0,1,0,0,0
1778611370.515165,206252,4547378,0,0,0,0,0
1778611370.605184,206253,4547468,0,0,0,0,0
1778611370.695149,206254,4547558,0,0,0,0,5
1778611370.785157,206255,4547648,0,0,0,0,0
1778611370.875155,206256,4547738,0,0,0,0,0
1778611370.965155,206257,4547828,572,0,0,0,0
1778611371.055152,206258,4547918,610,0,0,0,0
1778611371.190137,206259,4548008,603,0,0,0,0
1778611371.280152,206261,4548208,672,0,3,0,0
1778611371.370159,206262,4548233,692,0,0,0,0
1778611371.460047,206263,4548323,769,0,0,0,0
1778611371.550148,206264,4548413,856,0,0,0,0
1778611371.640032,206265,4548503,876,0,0,0,0
1778611371.730139,206266,4548593,830,0,0,0,0
1778611371.820145,206267,4548683,845,0,0,0,0
1778611371.910153,206268,4548773,784,0,0,0,0
1778611371.999945,206269,4548863,655,0,0,0,0
1778611372.090147,206270,4548953,668,0,0,0,0
1778611372.180148,206271,4549043,658,0,0,0,0
1778611372.270160,206272,4549133,667,0,0,0,0
1778611372.360152,206273,4549223,660,0,0,0,0
1778611372.450121,206274,4549313,660,0,0,0,0
1778611372.540103,206275,4549403,655,0,0,0,0
1778611372.630164,206276,4549493,627,0,0,0,0
1778611372.720132,206277,4549583,507,0,0,0,1
1778611372.810145,206278,4549673,0,0,0,0,0
1778611372.945143,206279,4549763,0,0,0,0,0
1778611373.034976,206281,4549962,505,0,0,0,0
1778611373.125148,206282,4549988,498,0,0,0,0
1778611373.215153,206283,4550078,499,0,0,0,0
1778611373.305140,206284,4550168,380,0,0,0,0
1778611373.395142,206285,4550258,2,4,0,0,0
1778611373.485052,206286,4550348,0,0,0,0,0
1778611373.575144,206287,4550438,0,0,0,0,0
1778611373.665141,206288,4550528,0,0,0,0,0
1778611373.755137,206289,4550618,0,0,0,0,0
1778611373.845094,206290,4550708,0,0,0,0,0
1778611373.935178,206291,4550798,0,0,0,0,0
1778611374.025163,206292,4550888,0,0,0,0,0
1778611374.115089,206293,4550978,0,4,0,0,0
1778611374.205138,206294,4551068,0,0,0,0,0
1778611374.295143,206295,4551158,0,0,0,0,0
1778611374.385267,206296,4551249,0,0,0,0,0
1778611374.475065,206297,4551338,0,3,0,0,0
1778611374.564904,206298,4551428,0,0,0,0,0
1778611374.655244,206299,4551518,0,1,0,0,0
1778611374.745263,206300,4551608,0,0,0,0,0
1778611374.835211,206301,4551698,0,0,0,0,0
1778611374.970208,206302,4551789,0,0,0,0,0
1778611375.060221,206304,4551988,0,0,0,0,2
1778611375.149936,206305,4552013,0,0,0,0,0
1778611375.285017,206306,4552103,0,0,0,0,0
1778611375.374987,206308,4552302,0,0,0,0,0
1778611375.465240,206309,4552328,0,0,0,0,0
1778611375.555224,206310,4552418,0,0,0,0,0
1778611375.646077,206311,4552507,0,0,0,0,0
1778611375.735225,206312,4552597,0,0,0,0,0
1778611375.825223,206313,4552687,0,0,0,0,0
1778611375.915217,206314,4552777,0,0,0,0,0
1778611376.005210,206315,4552867,0,0,0,0,0
1778611376.095207,206316,4552958,0,0,0,0,0
1778611376.185092,206317,4553048,0,0,0,0,0
1778611376.320222,206318,4553138,0,0,0,0,0
1778611376.410238,206320,4553337,0,0,0,0,0
1778611376.500202,206321,4553363,0,0,0,0,0
1778611376.590217,206322,4553454,0,0,0,0,2
